"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BICD1",1.00999930614525,8.88603427374302,14.9684961582904,9.88357640522907e-40,1.04416803061977e-38,79.2562128843932
"CDH17",-1.59050605586592,7.0144779849162,-14.9683260574013,9.89917375398062e-40,1.04519847558263e-38,79.2546415477719
"ATP1B1",-1.09148273184358,14.5991786452514,-14.9673825964124,9.98613133160066e-40,1.05375778759298e-38,79.2459262375279
"OTOF",-1.16225480335195,10.6476612268156,-14.9668488213486,1.00356660433e-39,1.05836039416547e-38,79.240995496226
"CPXM1",1.40220703631284,10.5051902667598,14.9631498288352,1.03857417440364e-39,1.09463392359361e-38,79.2068272140515
"BRS3",-1.4381883,8.48832258631285,-14.9606500942733,1.06291962055222e-39,1.11963370631314e-38,79.1837378105975
"RUSC2",-1.07726471787709,11.0306243617318,-14.957391276956,1.09551547304314e-39,1.15328956744259e-38,79.1536383010194
"PCLAF",1.31846201117319,12.7196736620112,14.9513732956418,1.15835504868368e-39,1.21800931221378e-38,79.0980582523216
"PPFIBP2",-1.04693874581005,12.3309889902235,-14.9512333707812,1.15985817006705e-39,1.2188732802479e-38,79.0967660153535
"RHEBL1",1.11797540363129,7.64759614203911,14.9509625373348,1.16277309142812e-39,1.2212189966696e-38,79.0942648167046
"PPEF1",1.81440483296089,4.98210344664804,14.9291398701744,1.4233611339026e-39,1.4887858035662e-38,78.8927630695284
"ATP1B2",-1.81335591424581,7.6254976127095,-14.922825798506,1.50910395475434e-39,1.57662577889814e-38,78.8344743125638
"TSLP",-1.58423284506518,6.09217225009311,-14.9141323167475,1.63565813377775e-39,1.70684838860845e-38,78.7542293500688
"NLN",1.1057415726257,10.6901338310056,14.9129233025128,1.65407792313514e-39,1.7250634246761e-38,78.7430704455108
"ACTBL2",-1.14291837709497,14.4458558952514,-14.9103389336016,1.69414916602176e-39,1.76479627160543e-38,78.7192180688155
"ZC4H2",-1.32302341564245,10.1506434821229,-14.9069322613044,1.74845489378555e-39,1.82030641619606e-38,78.6877777481955
"ANK2",-1.8371732178771,9.17343552164805,-14.8963796167527,1.92795189008531e-39,2.00368085450702e-38,78.5903977055584
"C7orf57",-2.2299415122905,6.41337292821229,-14.8954370996078,1.94485207468763e-39,2.02007109221039e-38,78.5817009282162
"CACNB4",-2.51341019217877,8.21251549329609,-14.8948078506382,1.95621732865926e-39,2.03069664192684e-38,78.5758948057884
"TXNIP",-1.15568597905028,13.3560694713687,-14.8900714255168,2.04391987770826e-39,2.11927831493855e-38,78.5321933555568
"HOGA1",-1.07160454916201,7.97013419189944,-14.889843197113,2.0482436435561e-39,2.12253104337453e-38,78.5300876495526
"PLN",-2.83660107821229,9.48186634134078,-14.8872150639174,2.09869627043029e-39,2.17355422657302e-38,78.505840228714
"CAPN6",-2.54357645949721,8.37264813896648,-14.8861669947826,2.11916053517074e-39,2.19347831782777e-38,78.4961709203934
"NRIP3",1.36351649981378,8.43599647877095,14.877398916499,2.29835689778832e-39,2.37346486569526e-38,78.4152844407085
"WFDC1",-1.89003043463688,10.7353731435754,-14.8634626166705,2.61481509295537e-39,2.69559554770028e-38,78.2867438660302
"TOB1",-1.18226157290503,12.2647598182961,-14.8331847839344,3.46031060568964e-39,3.55287689399339e-38,78.0075773931327
"LGI3",-1.68034154078213,8.55487844916201,-14.8244041471942,3.75309918263789e-39,3.8490786686159e-38,77.9266440684144
"DAPP1",-1.71460780614525,12.2908805930168,-14.8073829427777,4.39295143387366e-39,4.49498451637667e-38,77.7697882878628
"CLCN3",-1.25308847486034,12.3083408547486,-14.7960581235701,4.8778989102134e-39,4.98549142331868e-38,77.6654506526931
"TNS2",-1.02782502513967,12.1211074539106,-14.7938946889107,4.97644764426635e-39,5.08330911281256e-38,77.6455207353657
"L3HYPDH",1.05940852513966,10.6861111340782,14.7823123510219,5.53885330735775e-39,5.64489631084905e-38,77.5388343756315
"C6",-1.56277851173184,6.12003058268156,-14.7714173806741,6.12565896363892e-39,6.2393813339206e-38,77.4384980260222
"DNAJB11",1.05873745530726,13.5754183924581,14.7681061925188,6.31600661131406e-39,6.42960126636103e-38,77.4080074849866
"TYMS",1.22647131843575,12.876652678771,14.7612832578214,6.72705271805449e-39,6.84414476195237e-38,77.3451848656694
"MPZ",-1.46471306089385,7.98080697886406,-14.751148074838,7.38744861163028e-39,7.50749465156927e-38,77.2518776356972
"CNR1",-1.19090172765363,7.32565220935754,-14.7502037934134,7.45217887162896e-39,7.56897622362042e-38,77.243185126952
"PSMB3",1.09708851117318,14.6491541354749,14.7497924155509,7.48055549021011e-39,7.59348555606686e-38,77.2393982629799
"BOP1",1.06386166759777,12.8666374203911,14.7247218951718,9.42983240869445e-39,9.55591968622713e-38,77.0086652527064
"ATP8A1",-1.57233020335195,9.69354677150838,-14.7159394468091,1.02264519829568e-38,1.03573227727727e-37,76.9278601545028
"SPRR2E",-2.1946333575419,15.3878994608939,-14.7157315488035,1.0246101969459e-38,1.03713514332623e-37,76.9259474819128
"PRELID3A",1.49868432793296,7.82938171089385,14.7131500005851,1.04932660449698e-38,1.06155292126883e-37,76.9021976604931
"PIM1",-1.53569482960894,13.3269136438547,-14.7110482446103,1.06988821740485e-38,1.08174226435857e-37,76.8828626123892
"MMRN1",-2.7963169301676,10.097057899162,-14.706484068924,1.11593540062318e-38,1.12766217940939e-37,76.8408769607959
"OR7E24",-1.2448696349162,10.7180990152235,-14.7054252167648,1.12689762485557e-38,1.13809660746283e-37,76.8311370887248
"PLEKHM1",-1.06967470297952,11.9894442434823,-14.7034689340126,1.14743442788873e-38,1.15753029764342e-37,76.8131426424452
"WDR53",1.09603871787709,11.6733730796089,14.69280615718,1.2661180612987e-38,1.27366634670351e-37,76.7150738554093
"FUT3",-1.81272614748604,12.9535831044693,-14.6853051061217,1.35687831974489e-38,1.36343402398636e-37,76.6460950444567
"GRHL1",-1.95844875772812,12.6254188905959,-14.6805922403194,1.41719538728656e-38,1.42244425909132e-37,76.6027605676705
"XK",-2.1452665547486,7.97449501424581,-14.6752007056529,1.48948731767322e-38,1.4933279239856e-37,76.5531900441326
"OLR1",2.43160756145252,7.82105227625698,14.6722457335454,1.53065854227594e-38,1.53306565291006e-37,76.5260235516819
"ENSG00000288681",1.10901563268157,13.9984916152235,14.6722330907775,1.53083711064372e-38,1.53306565291006e-37,76.5259073235269
"CDC7",1.00799168603352,10.5911772128492,14.6702322463724,1.55936100249009e-38,1.56075718469713e-37,76.5075133724688
"YIPF7",-2.04030372960894,7.81591085530726,-14.6659340075976,1.62244306164806e-38,1.62298750562848e-37,76.4680013862227
"CSF2",3.00757442402235,5.92708631536313,14.6603203135312,1.70868246951631e-38,1.70830042760026e-37,76.4164013245987
"CXCL11",2.53941061675978,10.2065631458101,14.6505878282709,1.86917812096388e-38,1.86563168926116e-37,76.3269538531438
"DUSP13",-2.56901868156424,8.14764708156425,-14.6466834120082,1.93771722483361e-38,1.93296209053954e-37,76.2910740937586
"CGN",-1.70108722569833,11.8040483312849,-14.6443236483257,1.98035151269244e-38,1.97439058840675e-37,76.269390138705
"GEN1",1.02285920502794,10.2722850036313,14.6384558368704,2.09046940990467e-38,2.08301592565766e-37,76.2154744283937
"CNTN4",-1.07700309134079,8.90445460293296,-14.633050165988,2.19731519261766e-38,2.18704393629157e-37,76.1658098777919
"GASK1A",-1.18042183705773,8.07042822057728,-14.6269543160764,2.32435555761855e-38,2.30963463908696e-37,76.1098098853632
"DHCR7",1.32207018156425,12.5723912723464,14.6118042775942,2.67275096520098e-38,2.65140453486327e-37,75.9706585433114
"ELL2",-1.27344110893855,12.172599599162,-14.6004311973355,2.96812711073794e-38,2.93953053724578e-37,75.8662222388158
"ANKRD22",-1.81893729776536,10.8280308924581,-14.5900528924764,3.26600591819492e-38,3.23096138566561e-37,75.7709388357375
"SLC16A9",-1.89800139776536,11.4670502117318,-14.5883555528075,3.31748604687574e-38,3.28007492727582e-37,75.7553571783859
"CDH8",1.46747792625698,6.30079758547486,14.5805829216676,3.56377147451856e-38,3.52163627586956e-37,75.6840099941274
"TANC2",1.18166586480447,10.6491376418994,14.5669788917717,4.03955867278074e-38,3.98739218660907e-37,75.5591582397022
"SGO1",1.03207309581005,9.23558399315642,14.5648086117049,4.12111883427933e-38,4.06565534858909e-37,75.5392431435934
"SH2D5",1.26298276610801,9.00064057839851,14.5525986439345,4.61157767523139e-38,4.53949798014246e-37,75.4272153259588
"ALDH7A1",-1.36879424874302,10.5339276423883,-14.5468141758553,4.86386176898242e-38,4.78520525852693e-37,75.3741506544205
"SEPTIN3",1.84543309776537,8.4713359047486,14.5460697500191,4.8973141610004e-38,4.81546789904636e-37,75.3673219503472
"NTN1",-1.31014675139665,12.2647453002793,-14.5414881623504,5.10831359798279e-38,5.02018115458903e-37,75.3252965094472
"VAX1",1.39133152513967,5.91825299050279,14.5406462317287,5.14806322964753e-38,5.05646671748906e-37,75.317574121523
"PCOLCE",1.4353414972067,13.1542272625698,14.5391371298535,5.22008586262265e-38,5.12158287102955e-37,75.3037325700828
"SLC6A16",-1.34487357206704,7.12239063743017,-14.5366093357296,5.34298628639761e-38,5.23929017097081e-37,75.2805483609737
"INPP1",-1.52541683854749,11.2698606030726,-14.5323953215568,5.55432377606706e-38,5.43758265236648e-37,75.2419009454442
"KIF3C",1.3349053178771,9.15434021648045,14.5316898735324,5.59050924984261e-38,5.4700135909565e-37,75.2354314500043
"LYPD3",-1.98613341620112,14.391246051676,-14.531315810104,5.60979194175545e-38,5.48587964298732e-37,75.2320010366736
"GPR157",-1.34946605586593,11.0367363184358,-14.5301124980184,5.67227318240613e-38,5.54394962516481e-37,75.2209660107203
"TRPS1",-1.075671174581,12.5907944322626,-14.5173554817422,6.37894215574912e-38,6.23122661920966e-37,75.103991850822
"ARRB2",-1.42330736033519,13.3840885293296,-14.5169880451438,6.40054846479357e-38,6.24891975116254e-37,75.100623074689
"MYO10",1.18604075418994,10.2283359162011,14.5075804921167,6.97931765214877e-38,6.81026053062373e-37,75.014379196518
"CA3",-1.92550360921788,8.45711758701117,-14.5071068423272,7.00980064670688e-38,6.83627559252995e-37,75.0100373910941
"MXRA8",1.30101519553073,11.9366954776536,14.5061937776884,7.0689388475806e-38,6.89019292794695e-37,75.0016677061645
"ABCA5",-1.12386062374302,8.6980585174581,-14.5021748349468,7.33521779160124e-38,7.14195456834947e-37,74.9648293613517
"RPL39L",1.51222306843575,11.2209782817039,14.4899887926541,8.20538158941862e-38,7.97183352027927e-37,74.853146262249
"RALGPS1",-1.33064458072626,9.16299975041899,-14.4884161870391,8.32493613705453e-38,8.08359434024741e-37,74.8387353800029
"SPARCL1",-1.24145283659218,13.5093745090782,-14.4757765324827,9.3511829262337e-38,9.06041483307778e-37,74.7229243324424
"C14orf180",-1.41646854189944,11.1196456592179,-14.4678019556529,1.00626653760677e-37,9.73922256040835e-37,74.6498708252928
"HMMR",1.60212001452515,10.2478806910615,14.4506605759328,1.17801800934837e-37,1.13892054676784e-36,74.4928780451309
"UCHL1",2.24770820055866,10.8387837678771,14.449116356268,1.1948582304474e-37,1.15457775849715e-36,74.4787374159115
"SCN2B",-1.22977621899441,8.75848319888268,-14.439851989203,1.30105520026603e-37,1.25583773944728e-36,74.3939107616908
"CD1A",-1.76879167877095,9.68244574497207,-14.4390703998483,1.3104341733071e-37,1.26420850182151e-36,74.3867550120635
"FRMD4B",-1.42529594357542,10.7625936569832,-14.4246382558959,1.49626699613777e-37,1.44115409224126e-36,74.2546417249148
"IP6K3",-1.96555738603352,5.99695015782123,-14.4180330808795,1.58987576111756e-37,1.52884504641659e-36,74.1941890345299
"FAM153A",-1.45044196629423,7.09343171238361,-14.4174450486014,1.59848746880533e-37,1.53630020779431e-36,74.1888075317841
"H4C6",1.08957786312849,13.9056896243017,14.4061681935733,1.77294487614898e-37,1.70214128045092e-36,74.0856163390827
"SPHKAP",-1.1067755047486,6.67185121997207,-14.3951622560062,1.96151511776424e-37,1.88116136173358e-36,73.9849250827415
"UCK2",1.04931849441341,12.1533462081006,14.3944570285423,1.97425894050175e-37,1.89236845711759e-36,73.9784737928275
"PLAG1",1.39645653687151,9.59215962178771,14.3907159624208,2.04325664451483e-37,1.95745518713402e-36,73.9442526339582
"B2M",1.10124480726257,15.5993824581006,14.3746997236435,2.36691039780396e-37,2.26388018048779e-36,73.797772189535
"ASF1B",1.15813625977653,10.8395250740223,14.3671502688246,2.53674059215598e-37,2.42308501569735e-36,73.7287420493556
"ABCA6",-1.52635167039106,9.77779365083799,-14.3639581009293,2.61215947182966e-37,2.49312082780925e-36,73.6995566906931
"GPAT3",-1.57471763743017,11.8747825583799,-14.3601137197331,2.70596379138065e-37,2.58127297987383e-36,73.6644106035009
"MTUS2",-1.68663819553073,5.72278185027933,-14.3561538300938,2.80610245046559e-37,2.67537038534262e-36,73.6282111783982
"ADAMTSL3",-1.59714420865922,9.04640588812849,-14.3476650994175,3.03340375298208e-37,2.88900210467718e-36,73.5506203654446
"SNAI1",1.04063911452514,9.58912630865922,14.3336194341579,3.45055641294811e-37,3.2845477382645e-36,73.4222640591378
"ACER1",-1.29857208938548,11.2542023044693,-14.3305583084801,3.54881164563738e-37,3.3762789943548e-36,73.3942945054759
"KCNS3",1.44422428770949,11.5424317136872,14.3209472192749,3.87582080276476e-37,3.68151518206322e-36,73.3064884228926
"KCND2",1.15446415530726,8.42547265307263,14.3196897706952,3.92077187179659e-37,3.72223597128205e-36,73.2950016710994
"PRR5L",1.80416661396648,8.3197542527933,14.2900454793452,5.14515358245192e-37,4.8639649564342e-36,73.0242821139608
"COL6A3",1.77174601201118,10.6550512082402,14.284309730567,5.42284653491031e-37,5.12377354059196e-36,72.9719195314524
"AKAP12",-1.54896069148045,11.0684272057961,-14.2760065132931,5.85154805246957e-37,5.52526359514184e-36,72.8961283803039
"LDOC1",-1.7941482150838,12.4052968086592,-14.267836148892,6.30638543273376e-37,5.93975828593344e-36,72.8215617817715
"SLC2A1",1.3573532547486,11.0873304181564,14.2652549303747,6.45728707825754e-37,6.07548851560833e-36,72.7980068186041
"GNE",-1.15086385474861,12.1069620446927,-14.2580413092804,6.89838478845751e-37,6.48368420001845e-36,72.7321850287526
"GKAP1",-1.14843611871509,9.80436553114525,-14.2544362482841,7.12996917470546e-37,6.69782713544023e-36,72.6992935573277
"PHLDB2",1.52757332402235,8.60925385586592,14.2450702460809,7.76853691750495e-37,7.29386096097079e-36,72.6138518207856
"TCF21",-2.12076344469274,10.3309972251397,-14.2409918670688,8.06414233988552e-37,7.5634635496168e-36,72.5766515228512
"POTEI",1.38293229748603,11.7914658149441,14.2331878964519,8.66143036779176e-37,8.11515681290327e-36,72.5054770930366
"RNASE4",-1.58828749776536,11.0836404927374,-14.227902522862,9.09083084106803e-37,8.51301572897083e-36,72.4572791643893
"TSC22D3",-1.05515848882681,12.7358048337989,-14.2229744009935,9.51032247065984e-37,8.89652864593211e-36,72.4123435595044
"LAMA1",2.30331619217877,7.40140973296089,14.2185301854199,9.90516167923091e-37,9.26104139021036e-36,72.3718240420236
"NUDT1",1.23574201675978,12.9940840865922,14.2167169505661,1.00709161215134e-36,9.40127378650256e-36,72.3552931432352
"PTGS1",-1.66128201173185,11.0825320849162,-14.2150561284183,1.02251654970782e-36,9.54028743248514e-36,72.3401522785249
"ANXA3",-1.44916818715084,13.3055596298883,-14.2126308173522,1.04546619675044e-36,9.74932658763209e-36,72.3180428501553
"PLD1",-1.27932768156425,12.0944651787709,-14.205656962332,1.11436075462591e-36,1.03863764758932e-35,72.2544742401654
"NCOA1",-1.14473237709498,10.6794382223464,-14.2031325125411,1.1404012360598e-36,1.06235502646695e-35,72.231465343245
"TIMP1",1.42893547765363,13.9694193058659,14.200866272183,1.16429502483399e-36,1.08404897523065e-35,72.2108108540775
"MPZL2",-1.36497901815642,12.5988158540503,-14.1998517580339,1.17515266800521e-36,1.09358900207811e-35,72.2015648836303
"ENSG00000284762",-1.5299146575419,8.85502910083799,-14.1969591984454,1.20666763791344e-36,1.1223326766365e-35,72.175204003323
"NEBL",-1.09168649608939,7.76800463216281,-14.1917592915348,1.26545733782221e-36,1.17579064645652e-35,72.1278192810506
"ABLIM2",-1.54602530418994,9.92322453868715,-14.167644129847,1.57773041620258e-36,1.45911510983451e-35,71.9081312519763
"ALCAM",1.40458852513967,12.4963465726257,14.1673706475212,1.58168068844126e-36,1.46201244410648e-35,71.9056404461633
"EPN3",-1.4512702877095,10.8787133547486,-14.1627727452027,1.64959177566926e-36,1.5232110738059e-35,71.8637659888349
"FAM236A",-1.01813283798883,10.302865472067,-14.1544005926714,1.7808076775513e-36,1.64267798456331e-35,71.7875282187921
"CPEB2",-1.35890780586592,10.3720689476257,-14.1442863978095,1.95329068071966e-36,1.79992566282081e-35,71.6954442990865
"CDK14",1.54190921145251,9.31281166382682,14.1281090440021,2.26448205805361e-36,2.08560896448748e-35,71.5481977999087
"CXCL1",2.11291037122905,11.9416227054469,14.1234009295327,2.3640129138149e-36,2.17503780743278e-35,71.5053535169151
"TOM1",-1.14234027281192,12.771923872905,-14.1231727294992,2.36894652763627e-36,2.17845643153225e-35,71.503276978987
"DDIAS",1.46812003854748,10.1442421790503,14.1163207460483,2.5219675694169e-36,2.31679054682027e-35,71.4409308768969
"FOXL2",1.36879365065177,8.70881649571695,14.1152882566736,2.5458653479512e-36,2.33754351198435e-35,71.4315370217249
"SH3BP4",1.04240524506518,10.0927220219739,14.1079425898512,2.72253591391479e-36,2.49719371057846e-35,71.3647099342526
"COA6",1.05594318156424,13.064969777933,14.0994302571139,2.94262114879036e-36,2.69629722680657e-35,71.2872816170663
"B3GNT9",1.07782111452514,11.0808977667598,14.0958230647375,3.0411588830951e-36,2.7851596407086e-35,71.2544745903837
"RNH1",-1.19089870949721,14.1367752681564,-14.0957539529777,3.04307860883228e-36,2.78549150448179e-35,71.253846049949
"NDC80",1.7041000150838,11.6403735371508,14.0852938926147,3.34801938712344e-36,3.06148643957515e-35,71.15872673361
"TMEM74",-1.11144525810056,4.56531936648045,-14.0781126934848,3.57484219858756e-36,3.26555809826033e-35,71.0934357746764
"GALE",-1.60076936648045,11.6782163145251,-14.0759483857979,3.64616391144408e-36,3.32900907198003e-35,71.0737599276326
"CACNG4",1.93971192960894,7.73818319078212,14.0748921155859,3.68148561075379e-36,3.35954345071134e-35,71.064157631325
"MYEOV",-1.6648661924581,11.2978401378492,-14.0705013106161,3.83201100113645e-36,3.49334091571491e-35,71.0242441229231
"ZCWPW2",-1.26596498379889,6.68603776005587,-14.0693284660367,3.87324742947186e-36,3.52913415810156e-35,71.0135832842591
"SFRP1",-2.24148145251397,11.4321569972067,-14.0636167738334,4.08048333909154e-36,3.71606542785088e-35,70.9616692335439
"NDNF",-1.29870246312849,9.84021406620112,-14.0541683841404,4.44786335326371e-36,4.04857424613103e-35,70.8758054503928
"ANKRD24",-2.2624832877095,13.7530893365922,-14.052072205433,4.53374106365989e-36,4.12254665300563e-35,70.856758356061
